CNN,ST_NAME,the_geom,ST_TYPE,CNNTEXT
21512000,DEL MONTE,POINT (-122.44379478311723 37.71547247164945),ST,21512000
51337000,LINCOLN,POINT (-122.46985881921454 37.8050204589604),BLVD,51337000
52168000,HWY 101 NORTHBOUND,POINT (-122.40797080258642 37.73861748435948),,52168000
54067000,SCOTT,POINT (-122.40251916525524 37.779571843386435),ALY,54067000
34003000,KALMANOVITZ,POINT (-122.39682076558215 37.72734692429399),ST,34003000
20732000,MADDUX,POINT (-122.39820852176074 37.73530770930089),AVE,20732000
23889000,I-80 E ON,POINT (-122.40029775941801 37.77779901103945),RAMP,23889000
21555000,MILAN,POINT (-122.45000525046193 37.711720053247056),TER,21555000
23104000,PINTO,POINT (-122.48301534081621 37.720449996670254),AVE,23104000
21716000,LISBON,POINT (-122.43243206112308 37.723549724258696),ST,21716000
24444000,FRANKLIN,POINT (-122.4207598929282 37.774294397231714),ST,24444000
27852000,35TH,POINT (-122.49531043834902 37.77767673853349),AVE,27852000
26672000,STEINER,POINT (-122.43638103462622 37.79313672049741),ST,26672000
54210000,OTTER COVE,POINT (-122.39392197133654 37.712451363788254),TER,54210000
27290000,08TH,POINT (-122.46656265237712 37.78284940802789),AVE,27290000
50626000,CUESTA,POINT (-122.44324673068587 37.751426368613785),CT,50626000
23217000,SLOAT,POINT (-122.48148662464175 37.734536564852725),BLVD,23217000
25015000,CODMAN,POINT (-122.40990071352259 37.79380616568101),PL,25015000
23160000,18TH,POINT (-122.4744942238895 37.74123427235465),AVE,23160000
51644000,ARELIOUS WALKER,POINT (-122.37192918068747 37.73310881241489),DR,51644000
21164000,ALABAMA,POINT (-122.41047428128654 37.74529769842877),ST,21164000
33034000,LIBERTY,POINT (-122.42336725705556 37.75757006310308),ST,33034000
26409000,HAIGHT,POINT (-122.44857881710713 37.76979785085979),ST,26409000
20650000,SAN BRUNO,POINT (-122.4040997030169 37.72883499859739),AVE,20650000
26908000,GEARY,POINT (-122.45009230236879 37.782116603255055),BLVD,26908000
23627000,DAKOTA,POINT (-122.3945869778565 37.75242680104236),ST,23627000
24866000,MINT,POINT (-122.4076963442754 37.782612110956265),PLZ,24866000
20498000,BAY VIEW,POINT (-122.39152135051174 37.73243190812298),ST,20498000
27537000,21ST,POINT (-122.48045062820822 37.78028023819461),AVE,27537000
23681000,MISSOURI,POINT (-122.39677089054545 37.765130495686165),ST,23681000
27107000,NORIEGA,POINT (-122.46566209257789 37.7547092806919),ST,27107000
27643000,CALIFORNIA,POINT (-122.4807253065083 37.784076607804096),ST,27643000
20352000,SUNNYDALE,POINT (-122.40863902671488 37.70984411048339),AVE,20352000
21849000,30TH,POINT (-122.42581358973594 37.74214059088419),ST,21849000
23709000,22ND,POINT (-122.40086954209997 37.757184755685294),ST,23709000
21087000,EUGENIA,POINT (-122.41454562009945 37.740346878466006),AVE,21087000
20135000,QUESADA,POINT (-122.38399374870907 37.7291117028252),AVE,20135000
26282000,CARL,POINT (-122.44995813151363 37.76580002887028),ST,26282000
51098000,DICHIERA,POINT (-122.44677826471975 37.71306489833716),CT,51098000
22359000,GENNESSEE,POINT (-122.4511685402568 37.73380154926056),ST,22359000
32944000,GRAND VIEW,POINT (-122.44089731122376 37.75449260087732),AVE,32944000
27724000,35TH,POINT (-122.49400998686619 37.75907551232538),AVE,27724000
27695000,37TH,POINT (-122.49563025661169 37.75152682278572),AVE,27695000
23417000,QUINTARA,POINT (-122.4942970810541 37.74784099671105),ST,23417000
25723000,17TH,POINT (-122.42850874955022 37.76288986590889),ST,25723000
24701000,SANSOME,POINT (-122.4013145043245 37.79398706330234),ST,24701000
26018000,15TH,POINT (-122.43950184015858 37.766575524739324),ST,26018000
32936000,CORBETT,POINT (-122.4428793859952 37.76172360939059),AVE,32936000
25182000,POLK,POINT (-122.41973873364586 37.78589290106729),ST,25182000
54016000,WESTERN SHORE,POINT (-122.4281822615749 37.784145790994174),LN,54016000
50366000,SPEAR,POINT (-122.38827186965892 37.787913312005486),ST,50366000
23232000,ULLOA,POINT (-122.47984773784962 37.74099528898853),ST,23232000
27955000,46TH,POINT (-122.50619149400697 37.76416613366902),AVE,27955000
21337000,MISSION,POINT (-122.41988576368196 37.74559509653164),ST,21337000
25782000,LIBERTY,POINT (-122.43067849499975 37.75712500509736),ST,25782000
51844000,EARL,POINT (-122.36862379175466 37.73361739308264),ST,51844000
33474000,BROTHERHOOD,POINT (-122.47237119043635 37.7128682681846),WAY,33474000
21456000,WATT,POINT (-122.44090335341745 37.70910687204621),AVE,21456000
26890000,UNION,POINT (-122.4454104552013 37.79582659558202),ST,26890000
26730000,FILBERT,POINT (-122.43239266489711 37.79843906082267),ST,26730000
27449000,FULTON,POINT (-122.47342783640818 37.77306261345354),ST,27449000
26621000,DIVISADERO,POINT (-122.43948038126919 37.78330848763554),ST,26621000
51137000,SANTA CRUZ,POINT (-122.46553783791701 37.707220970527985),AVE,51137000
24280000,TEHAMA,POINT (-122.40662819966268 37.77931467471037),ST,24280000
25927000,LAGUNA,POINT (-122.42616739259772 37.77599714310193),ST,25927000
22372000,ROCKDALE,POINT (-122.44956956773116 37.73930789608683),DR,22372000
20089000,LILLIAN,POINT (-122.38114651061264 37.73138778770909),ST,20089000
25950000,FELL,POINT (-122.42936585968373 37.775111180465366),ST,25950000
50861000,LANE,POINT (-122.38365643514436 37.73890827885659),ST,50861000
53048000,I-80 EASTBOUND,POINT (-122.36498083751393 37.81020757182419),,53048000
21663000,SILVER,POINT (-122.42419868603498 37.72873555347309),AVE,21663000
27276000,ANZA,POINT (-122.46521066054682 37.779042580713885),ST,27276000
22905000,SAN ANSELMO,POINT (-122.4648900812839 37.736044722460605),AVE,22905000
34181000,MERRIMAC,POINT (-122.39294450293913 37.77179714490588),ST,34181000
24883000,MISSION,POINT (-122.407254674816 37.78211941926083),ST,24883000
25444000,GREENWICH,POINT (-122.41284888659024 37.80189335799502),ST,25444000
26736000,PIXLEY,POINT (-122.43248685692303 37.79890513123508),ST,26736000
35028000,INNES,POINT (-122.37014538378261 37.728806144902755),AVE,35028000
51463000,OPALO,POINT (-122.43925779587909 37.742972550615995),LN,51463000
22237000,JUDSON,POINT (-122.4524415707374 37.728502484024915),AVE,22237000
25812000,19TH,POINT (-122.4359566987716 37.75922266237731),ST,25812000
21383000,NAYLOR,POINT (-122.4324622987718 37.709723170708415),ST,21383000
22927000,VICENTE,POINT (-122.46699101404322 37.73972349957651),ST,22927000
33479000,CHUMASERO,POINT (-122.47299095798483 37.715011389315045),DR,33479000
26732000,LAGUNA,POINT (-122.43082088147418 37.799013269674205),ST,26732000
23707000,ARKANSAS,POINT (-122.39797034386706 37.757359222673436),ST,23707000
21405000,GENEVA,POINT (-122.43454112641568 37.71347594754881),AVE,21405000
30757000,GUERRERO,POINT (-122.42485259870135 37.77074774554478),ST,30757000
21191000,MOULTRIE,POINT (-122.41595499237197 37.73721061136668),ST,21191000
22639000,PLYMOUTH,POINT (-122.45650411667647 37.72971764562939),AVE,22639000
26796000,CERVANTES,POINT (-122.44220978521389 37.805786274772714),BLVD,26796000
26387000,ENCANTO,POINT (-122.44385408628574 37.78136775943172),AVE,26387000
24587000,CLEMENTINA,POINT (-122.39945982480499 37.78421364006775),ST,24587000
27857000,34TH,POINT (-122.49438066487257 37.77964975604225),AVE,27857000
27005000,FRANCISCO,POINT (-122.446348362451 37.80048648783496),ST,27005000
22077000,ONONDAGA,POINT (-122.44255366205049 37.723168314488305),AVE,22077000
54092000,04TH,POINT (-122.39107040774212 37.76966054027679),ST,54092000
33128000,KIRKWOOD,POINT (-122.37315791428429 37.72863853761639),AVE,33128000
22302000,ARROYO,POINT (-122.44737142549153 37.73793355644483),WAY,22302000
23782000,16TH,POINT (-122.39079716920713 37.7668024418779),ST,23782000
26580000,LAGUNA,POINT (-122.4303705699582 37.79678326122384),ST,26580000
26281000,PARNASSUS,POINT (-122.44976971363484 37.764866453177014),AVE,26281000
21006000,CONGDON,POINT (-122.42616176689943 37.73116853175856),ST,21006000
25050000,ADELE,POINT (-122.40954722024622 37.795660707607624),CT,25050000
50963000,KAREN,POINT (-122.4077343154859 37.72317895673184),CT,50963000
23292000,30TH,POINT (-122.48786615656563 37.748125302018096),AVE,23292000
20841000,MILL,POINT (-122.40616713590187 37.71826558778932),ST,20841000
25572000,FRANCISCO,POINT (-122.41834134242518 37.804070022326144),ST,25572000
27730000,37TH,POINT (-122.49615248248482 37.75898112231225),AVE,27730000
23730000,23RD,POINT (-122.40545417189192 37.75433723137436),ST,23730000
22040000,DIAMOND,POINT (-122.43584085892554 37.74637267230425),ST,22040000
23807000,TOWNSEND,POINT (-122.39274978677028 37.77885171751996),ST,23807000
32999000,SANTA MONICA,POINT (-122.4647963208786 37.7390203251545),WAY,32999000
52131000,I-280 S OFF,POINT (-122.4459527111422 37.726364671451954),RAMP,52131000
51703000,ISLAIS,POINT (-122.39284355496574 37.74747921041102),ST,51703000
22758000,WESTGATE,POINT (-122.46441157358824 37.730925813937844),DR,22758000
26935000,MAYFAIR,POINT (-122.45124037013146 37.78597619414452),DR,26935000
22908000,SAINT FRANCIS,POINT (-122.46535096066603 37.73498892555065),BLVD,22908000
33468000,JUNIPERO SERRA,POINT (-122.47158379833688 37.71447175025953),BLVD,33468000
24311000,MISSION,POINT (-122.41315769157687 37.77745741991868),ST,24311000
50817000,GILMAN,POINT (-122.37090763648509 37.708457271376524),AVE,50817000
21054000,OGDEN,POINT (-122.41358399359906 37.73589319598028),AVE,21054000
26870000,SCOTT,POINT (-122.44023413804355 37.7955328674246),ST,26870000
27312000,PACHECO,POINT (-122.47407526796356 37.750604296793014),ST,27312000
25129000,TAYLOR,POINT (-122.413454533835 37.79652216645222),ST,25129000
23136000,EVERGLADE,POINT (-122.48895104071127 37.730548431872805),DR,23136000
23939000,05TH,POINT (-122.40392088169571 37.78069904947559),ST,23939000
21511000,FOOTE,POINT (-122.44545829554838 37.7131959242067),AVE,21511000
27123000,ORTEGA,POINT (-122.4709075292235 37.75261583605376),WAY,27123000
27315000,17TH,POINT (-122.47420518325252 37.7524717612992),AVE,27315000
52304000,I-280 S ON,POINT (-122.42455392562424 37.731549131193674),RAMP,52304000
26415000,PAGE,POINT (-122.44876791421689 37.77073088375679),ST,26415000
51354000,UPTON,POINT (-122.47318433832193 37.80015994146944),AVE,51354000
25755000,CASTRO,POINT (-122.43462157557315 37.7568869049387),ST,25755000
20066000,NAVY,POINT (-122.37854175068011 37.72894233330979),RD,20066000
21425000,GENEVA,POINT (-122.43536086540944 37.713843648240555),AVE,21425000
27813000,FULTON,POINT (-122.4895394802746 37.77232547364545),ST,27813000
23881000,BRANNAN,POINT (-122.40700149044073 37.770049772307466),ST,23881000
21457000,WATT,POINT (-122.44143514543505 37.7097236332979),AVE,21457000
22625000,EASTWOOD,POINT (-122.45738173844242 37.72758704623423),DR,22625000
26117000,CORBETT,POINT (-122.44376167193599 37.75274725191239),AVE,26117000
23392000,32ND,POINT (-122.48987875732156 37.74616494631073),AVE,23392000
20969000,UNIVERSITY,POINT (-122.41519258774854 37.729222731660755),ST,20969000
25409000,FRANCISCO,POINT (-122.40954002773078 37.80517358324675),ST,25409000
25753000,CASTRO,POINT (-122.43439413561 37.754494009615165),ST,25753000
20407000,SAWYER,POINT (-122.41508054610603 37.71165503398874),ST,20407000
24563000,MISSION,POINT (-122.39757446862347 37.789762597704076),ST,24563000
24336000,FOLSOM,POINT (-122.41561378131959 37.768537386589976),ST,24336000
33352000,UNNAMED 070,POINT (-122.440078558151 37.712788081301916),,33352000
23051000,JUAN BAUTISTA,POINT (-122.47855602768027 37.71853856045718),CIR,23051000
33136000,HUNTERS POINT,POINT (-122.37684437432496 37.73450378915212),BLVD,33136000
24457000,FELL,POINT (-122.42114842409012 37.7761587648823),ST,24457000
21496000,GUTTENBERG,POINT (-122.44457108264353 37.71278342706888),ST,21496000
21979000,MANGELS,POINT (-122.43788432875813 37.73309225587546),AVE,21979000
27774000,42ND,POINT (-122.50150539922112 37.758747221122455),AVE,27774000
51645000,HILLVIEW,POINT (-122.38478222735253 37.735559206462156),CT,51645000
51319000,MCDOWELL,POINT (-122.46690054975798 37.802488173692026),AVE,51319000
26438000,HAYES,POINT (-122.4526238441968 37.77310613370781),ST,26438000
26741000,CHESTNUT,POINT (-122.43295762690832 37.80123569856175),ST,26741000
22414000,PANORAMA,POINT (-122.44982942102232 37.74684483694633),DR,22414000
51084000,BALHI,POINT (-122.43939550071698 37.721237560853666),CT,51084000
51590000,YOUNG,POINT (-122.45448010907555 37.802518423776235),ST,51590000
21946000,SURREY,POINT (-122.43320606500524 37.73529813514573),ST,21946000
21709000,ROUSSEAU,POINT (-122.42995677063892 37.73186833886334),ST,21709000
26356000,LYON,POINT (-122.44275486553309 37.77435883260378),ST,26356000
22482000,FLOURNOY,POINT (-122.46172521285324 37.70853811522901),ST,22482000
24918000,POST,POINT (-122.40840155081254 37.78829319379495),ST,24918000
50044000,TEHAMA,POINT (-122.40296756654732 37.78221399994373),ST,50044000
20158000,KEITH,POINT (-122.38885511677881 37.729980415438604),ST,20158000
23254000,WAWONA,POINT (-122.48747374708394 37.736960009884804),ST,23254000
27301000,10TH,POINT (-122.46856387258173 37.780822032241964),AVE,27301000
24821000,VALLEJO,POINT (-122.40184382491259 37.799455712185924),ST,24821000
24884000,JESSIE,POINT (-122.40701567877821 37.78315774968455),ST,24884000
50594000,LAMSON,POINT (-122.44016917786055 37.75968132944173),LN,50594000
22527000,SAINT CHARLES,POINT (-122.46927073461119 37.70866203292936),AVE,22527000
26695000,CHESTNUT,POINT (-122.42473125949576 37.80228098349841),ST,26695000
26322000,HAIGHT,POINT (-122.44331168821023 37.770469537872074),ST,26322000
22644000,VALDEZ,POINT (-122.45607682734891 37.73268906556767),AVE,22644000
54235000,HWY 101 NORTHBOUND,POINT (-122.45035637865003 37.80348624432343),RAMP,54235000
24077000,FOLSOM,POINT (-122.41438760136715 37.755699464556365),ST,24077000
26684000,FILBERT,POINT (-122.43896794330657 37.79760255531254),ST,26684000
27187000,CONSERVATORY,POINT (-122.46204713026646 37.7717764873959),DR,27187000
24870000,LOMBARD,POINT (-122.40334871020394 37.80403012573587),ST,24870000
25325000,VALLEJO,POINT (-122.40720639396807 37.79877630946927),ST,25325000
20305000,CAMPBELL,POINT (-122.40159547480283 37.71485596578907),AVE,20305000
24360000,HOWARD,POINT (-122.4163035969353 37.77245615896244),ST,24360000
24850000,MONTGOMERY,POINT (-122.40424041767768 37.800104289795726),ST,24850000
22960000,MONTALVO,POINT (-122.46416111993905 37.74444465769049),AVE,22960000
54030000,BANNEKER,POINT (-122.42871672721986 37.77709965382025),WAY,54030000
24473000,ASH,POINT (-122.42344826290494 37.779213434820136),ST,24473000
21904000,CHURCH,POINT (-122.42651820248366 37.74209790945378),ST,21904000
23414000,35TH,POINT (-122.49322819438281 37.74788827506648),AVE,23414000
26430000,SHRADER,POINT (-122.45186572727097 37.769378663635834),ST,26430000
21128000,RUTLEDGE,POINT (-122.41044064771928 37.744917961238905),ST,21128000
25702000,DOLORES,POINT (-122.42610427082192 37.76263136392534),TER,25702000
24049000,FLORIDA,POINT (-122.41145526244865 37.76554760452076),ST,24049000
27853000,32ND,POINT (-122.49223228860191 37.7797469506205),AVE,27853000
25168000,POST,POINT (-122.4169898317341 37.787200626151275),ST,25168000
26710000,FILBERT,POINT (-122.42745729539372 37.799066684524995),ST,26710000
22680000,MONTEREY,POINT (-122.46057333762623 37.73043498497426),BLVD,22680000
22404000,DEL VALE,POINT (-122.44775803229874 37.74240180001872),AVE,22404000
23241000,SLOAT,POINT (-122.48407535800386 37.734415321629804),BLVD,23241000
25143000,HARLEM,POINT (-122.41502002311412 37.785531833379785),ALY,25143000
25796000,17TH,POINT (-122.43072672335468 37.7627526703487),ST,25796000
25385000,KEARNY,POINT (-122.40695663223198 37.80549446890536),ST,25385000
54160000,EDDY,POINT (-122.4132876065271 37.78384477398781),ST,54160000
21396000,SOUTH HILL,POINT (-122.43370681973124 37.71314315793326),BLVD,21396000
22077000,OCEAN,POINT (-122.44255366205049 37.723168314488305),AVE,22077000
27149000,IRVING,POINT (-122.46417202268564 37.76413086990605),ST,27149000
25965000,FULTON,POINT (-122.43157464230244 37.77769992526979),ST,25965000
30044000,UNITED NATIONS,POINT (-122.41348739906836 37.77999174018819),PLZ,30044000
24123000,FOLSOM,POINT (-122.41484189175769 37.760498872316546),ST,24123000
51742000,24TH,POINT (-122.38406210521114 37.7542912443279),ST,51742000
52164000,I-280 N ON,POINT (-122.39300493247043 37.7647820367928),RAMP,52164000
27466000,MIDDLE WEST,POINT (-122.48541103445427 37.76835535181615),DR,27466000
23843000,08TH,POINT (-122.39914078584142 37.76628917665265),ST,23843000
23889000,05TH,POINT (-122.40029775941801 37.77779901103945),ST,23889000
22722000,RALSTON,POINT (-122.46895097929878 37.71965880154631),ST,22722000
25775000,COLLINGWOOD,POINT (-122.435807989381 37.75762309697625),ST,25775000
25433000,GREEN,POINT (-122.41393101584467 37.798887552551854),ST,25433000
27644000,CALIFORNIA,POINT (-122.48179117185012 37.7840282383866),ST,27644000
33143000,PROGRESS,POINT (-122.3834076128344 37.73323651707482),ST,33143000
51374000,WYMAN,POINT (-122.47285913130551 37.78763493584085),AVE,51374000
33645000,LE CONTE,POINT (-122.3955562429439 37.71771271156078),AVE,33645000
20828000,RUTLEDGE,POINT (-122.40673737114471 37.74533332287182),ST,20828000
22303000,EL SERENO,POINT (-122.44620560321457 37.7390858989217),CT,22303000
21322000,PROSPECT,POINT (-122.42038242271897 37.740956355215125),AVE,21322000
25449000,TUSCANY,POINT (-122.41034728857177 37.80316273097926),ALY,25449000
23067000,STONECREST,POINT (-122.47423317408276 37.72688808974965),DR,23067000
27482000,CLEMENT,POINT (-122.47191503103464 37.782596213981215),ST,27482000
23664000,19TH,POINT (-122.39543799876469 37.761358586634685),ST,23664000
50823000,BAYVIEW PARK,POINT (-122.39514818975334 37.715535251932025),RD,50823000
54087000,SLOAT,POINT (-122.47379988825676 37.73476488075194),BLVD,54087000
25948000,HICKORY,POINT (-122.42927262954497 37.774648924412716),ST,25948000
23142000,CRANLEIGH,POINT (-122.4731735299112 37.733722343882114),DR,23142000
22804000,YERBA BUENA,POINT (-122.45861372519354 37.732543203501585),AVE,22804000
25843000,BROSNAN,POINT (-122.4244241606007 37.76862931456254),ST,25843000
27924000,46TH,POINT (-122.50540578810147 37.75296411055828),AVE,27924000
