LENGTH,the_geom,STREET,ST_TYPE,COMMENTS,BIKE_FAC,PBIKE_FAC,EditDate,Editor,Shape_len
0,"MULTILINESTRING ((-71.08176626604542 42.364958309049975, -71.08255379920782 42.36505916124946, -71.08274586622002 42.36508392378983))",Linskey Way,,,3,0,,,268.667613917
1320.21715768126,"MULTILINESTRING ((-71.06847422779661 42.36920842976277, -71.06957175538602 42.369973423784856, -71.07060495678688 42.37051661497398, -71.07107552500679 42.37076251158066, -71.07127605051235 42.37085705184735, -71.0714323379151 42.37091572644841, -71.07161214449431 42.37098342984533, -71.07182810087846 42.37102723709014))",North Point Blvd,Blvd,,0,5,,,1131.40796847
0,"MULTILINESTRING ((-71.06870227677267 42.36936738627621, -71.06864275661968 42.369402524880805, -71.06858311337156 42.36943315154919, -71.06851006860998 42.36946813559807, -71.06841024107554 42.36950852785807, -71.06831941194508 42.369536833531065, -71.06819587116028 42.369568322100726, -71.06806494033508 42.36959427404142, -71.06796973464056 42.36961044359075, -71.0678745676951 42.36962110360309, -71.06774527203616 42.3696250254803, -71.06762937906892 42.369624589909165, -71.06751650325093 42.369617554040545, -71.067412854533 42.369605115190666, -71.06731162716179 42.36959254386371, -71.06717945005973 42.36958323293086, -71.06692484303002 42.369567548318074, -71.06690200156582 42.36956767927125))",,,Footbridge,5,0,2014,bmonroe,509.446550555
0,"MULTILINESTRING ((-71.06690200156582 42.36956767927125, -71.0667724289793 42.36956847847512, -71.06666543568093 42.369570279293015, -71.0665450396119 42.36957643633216, -71.06638150216288 42.369590143210104, -71.06616961371914 42.36961710665318, -71.0659638356433 42.36964491427324, -71.06579026156392 42.369660933775364, -71.0655910062879 42.36967447296607, -71.06540765398839 42.36968012177399, -71.06520406000546 42.36968486112075, -71.06497740807175 42.36968168283535, -71.06461777111286 42.36966126534344, -71.0642741944249 42.369640908422106, -71.0638012436384 42.36974868885116))",,,Footbridge,5,0,2014,bmonroe,847.193089622
1508.51816305427,"MULTILINESTRING ((-71.13834900002838 42.395663326026984, -71.13922042477208 42.3959564648153, -71.13928667577754 42.395965837650024, -71.13936153248788 42.39596577042511, -71.13991684626178 42.39596580809387, -71.13999761428565 42.396000361491275, -71.14005302755562 42.39602111524924, -71.14014077506923 42.39605226030721, -71.14044136045379 42.39608920190173, -71.14058239220748 42.39611195164628, -71.14085526148182 42.396140244135466, -71.14091993025305 42.39616102635967, -71.14097983517087 42.39620580416749, -71.14102101571964 42.39628825429184, -71.14105529494144 42.39636039266666, -71.14113357412204 42.39642923818432, -71.14117486216593 42.39649280948543, -71.14119053211552 42.396588900267744, -71.14119684170792 42.39669698082088, -71.14125427687523 42.39677262139351, -71.14134662450975 42.396808911244264, -71.14140869909816 42.396876004745806, -71.14185544608091 42.396776387340005, -71.14274055500971 42.39658617668047, -71.14277518434916 42.39658526030845, -71.14289495336182 42.39658721758807, -71.14291744234924 42.39658173838089, -71.14299567307762 42.396553443794424, -71.14304838135972 42.39656095364994, -71.14307409565563 42.396583370014405))",,Multi-Use,Minuteman/Linear Park Connector,5,0,,,1507.35005804
4292.12652649439,"MULTILINESTRING ((-71.15872470199959 42.39598318684209, -71.15838726399218 42.39598456779624, -71.15773800712361 42.39600407648936, -71.15682522385586 42.39602517811976, -71.15646853081608 42.396021731662366, -71.15562349098394 42.39599538577979, -71.15476870748023 42.395988061052286, -71.15241722224036 42.395985474972434, -71.15104546777353 42.39597683089563, -71.15039754143791 42.39598772704626, -71.15019508665202 42.39598711180235, -71.14987583049138 42.395968385997016, -71.1489234136356 42.395937028413115, -71.14798241485295 42.39596494200668, -71.1477471422633 42.3959524895128, -71.14693926809197 42.39596643859532, -71.14604759428865 42.396010567854255, -71.14493520010505 42.39612845215898, -71.144272693623 42.396216921305005, -71.14419709498969 42.396230979823045, -71.1441054070268 42.3962485609492, -71.14403137384798 42.396269769889905, -71.14397498204363 42.39629698882015, -71.14393463141259 42.396329020865664, -71.14385050820275 42.396429994720975, -71.14380846882192 42.3964763137321, -71.1437746262217 42.396494073627885, -71.14373758201363 42.39650944227708, -71.14369091868515 42.39652120785752, -71.14335819748533 42.39654042400906, -71.14326826360676 42.396531808471195, -71.14317180794535 42.396539846202366, -71.14307409565563 42.396583370014405))",,Multi-Use,Belmont Path,5,0,,,4285.19311987
25176.7057130965,"MULTILINESTRING ((-71.14307409565563 42.396583370014405, -71.14305852382735 42.396672668132894, -71.14304937543814 42.39676519671606, -71.14305737073322 42.396876904533386, -71.14308044145771 42.3969807013481, -71.14314216615064 42.39711013773413, -71.14322981181665 42.39721890939744, -71.14330687383702 42.397294115844346, -71.14336681100767 42.39735335365417, -71.14345204027951 42.39750997395296, -71.14346671190164 42.39758023975025, -71.14348558970329 42.397725266602556, -71.14354880104997 42.39784082243666, -71.14364417521733 42.39791210648501, -71.14372361005098 42.39798037752843, -71.1437749603916 42.39807224276598, -71.14415391355398 42.3988099190894, -71.1442684790321 42.39901733952389, -71.1443873265862 42.39917447457683, -71.14459569431715 42.39930146645997, -71.14467237452043 42.399381738685705, -71.14478404506842 42.399592768351305, -71.14484297981546 42.39975858124955, -71.14483688706302 42.39984530537023, -71.14469973434908 42.400003045753714, -71.14461345178569 42.40012464269362, -71.14459590796871 42.400178039220556, -71.14483232648006 42.40065707278202, -71.14486561096557 42.40069925724739, -71.14494919860331 42.400740922898734, -71.14503671844031 42.40079442747973, -71.14508422390549 42.40085966289971, -71.14527017323002 42.401147154235034, -71.14588203193043 42.402349945009924, -71.14642879980296 42.403446057036156, -71.1468407496543 42.404266725045595, -71.14690448709493 42.40436410625341, -71.1474206364239 42.40540614013672, -71.14787813052055 42.40636414672673, -71.1480943128523 42.406791659080994, -71.14834480017228 42.407524171137126, -71.14855028745822 42.40848902584773, -71.14864348925096 42.40883803320428, -71.1487040275309 42.40904973847806, -71.14881313544109 42.40931304190983, -71.14886917701182 42.409408492152274, -71.14894787455846 42.40959166914091, -71.14909042472136 42.40985316886605, -71.14937321091644 42.41029499611825, -71.14966712915383 42.41065527176683, -71.14990745248458 42.41090754096469, -71.1501428767426 42.4111159655026, -71.15053452056529 42.41144110508312, -71.15085193238035 42.411705038635695, -71.15116395078867 42.4120146895737, -71.15141434025328 42.41230890899454, -71.15168981704115 42.4127175377427, -71.15186294948757 42.41303248337458, -71.15211372547552 42.41372496923336, -71.15233298696408 42.414537410203245, -71.15240399618347 42.41471865508138, -71.15239287117348 42.41487106842888, -71.1521602295844 42.41508760199418, -71.15334069357674 42.41554469216585, -71.15284527213882 42.41584618754741, -71.15306758383284 42.41610601698722, -71.15338459072761 42.41644997701883, -71.15364026585966 42.41672324522197, -71.15387821321053 42.41694691417506, -71.1540831249726 42.41709807071548, -71.15423183620914 42.41718045795244, -71.15435235322221 42.4172456092353, -71.1547472527382 42.41745640890948, -71.15607641113361 42.418011100870345, -71.15705424270334 42.418383701012566, -71.15732376117582 42.41847978264412, -71.1574879927623 42.41854696697609, -71.16245371883153 42.42055677853567, -71.16302092011753 42.42077948693659, -71.16340102843468 42.4208796895274, -71.16398171374202 42.421033118237055, -71.16468805933434 42.42116165980624, -71.16523798685112 42.42124901136749, -71.16620318390906 42.421355192119236, -71.1670289388367 42.4214457167077, -71.16788610538885 42.421676861741645, -71.16852131421439 42.42193356444284, -71.16929371018637 42.42239312464028, -71.17036862609628 42.42315835600741, -71.17102026185567 42.42360573179322, -71.1732680627536 42.425147812865326, -71.1737246743054 42.42536179600307, -71.17416430361271 42.42552501525669, -71.17463296788453 42.425669259293954, -71.17560624527074 42.42584588986394, -71.17587941785771 42.42586809698119, -71.17609471897107 42.4258901406498, -71.17655770449701 42.425889060110485, -71.17823687735626 42.42574697161072, -71.18058138730213 42.42558349112579, -71.18326395657064 42.4253527060192, -71.18417739266961 42.42528375567705, -71.18513883826498 42.42525780573512, -71.18548918540701 42.42527781892547, -71.18676808434982 42.42542184189251, -71.19281932990461 42.426000291703446, -71.19453183918368 42.42624066309963, -71.19613074307435 42.426706995484864, -71.1974110970587 42.427229637174904, -71.20233181994521 42.42896700892027, -71.20270730970881 42.429115660844396, -71.20308274527635 42.42927622132351, -71.20379441382103 42.429730628232825, -71.20429426003989 42.43010350037734, -71.20594753064275 42.43205141778734, -71.20816410455042 42.434591467202054, -71.20846021484657 42.43522820084681, -71.20876035945604 42.43568867993267))",,Multi-Use,Minuteman Path,5,0,,,25750.3887303
545.37699703376,"MULTILINESTRING ((-71.13631593273918 42.395708067831286, -71.1364355672064 42.3957302885513, -71.13667441516519 42.395728045034666, -71.13700943215733 42.395721869996436, -71.13742565543689 42.39573282496157, -71.13817043323253 42.395730348219324, -71.13828438269506 42.39570901040616, -71.13832806128032 42.3956542322758))",,Multi-Use,Russell Field,5,0,,,556.980301211
8264.20563193066,"MULTILINESTRING ((-71.13834900002838 42.395663326026984, -71.13834237076306 42.39574790443407, -71.13839000039273 42.39672161756259, -71.1383758429539 42.39676959403945, -71.13833627184742 42.39681406057763, -71.13829401847762 42.39684202689992, -71.13821465613512 42.39686587022652, -71.13804422274522 42.396902324143475, -71.13782628144006 42.39693390852466, -71.13767835707186 42.3969509225076, -71.13748856623997 42.39696061499717, -71.1372293514836 42.39697178965542, -71.13715291839956 42.39698183888752, -71.1371007284531 42.396999373472156, -71.13701919114743 42.39704727448036, -71.13698640145736 42.39709686588758, -71.13694847844255 42.397337646845386, -71.13691823667294 42.39764620272643, -71.13691177609053 42.39771393305456, -71.13687086728599 42.39775897111489, -71.13672831613624 42.397826271917516, -71.13655131652838 42.39787088018114, -71.1364090047248 42.39789002318461, -71.13631352655374 42.3978897214812, -71.13621403910474 42.39788487933419, -71.13608000203025 42.39788143707793, -71.1359539337633 42.39790214011606, -71.13566101132159 42.397973464057, -71.13551051965199 42.397998589532634, -71.13539467538769 42.39801177819042, -71.13528698230913 42.3980174464145, -71.13521385386058 42.39801271437918, -71.13498850627619 42.39799240728121, -71.13475493564796 42.39798565671435, -71.13443799071878 42.39799820596576, -71.13426932533916 42.398009716456095, -71.13412911858572 42.39801678949107, -71.13384676463525 42.39801438222347, -71.13367417508978 42.39800027732305, -71.1334753201004 42.397963532378725, -71.13312427973416 42.39789916331094, -71.1329963404297 42.39789123665194, -71.13283992507095 42.39789073771187, -71.13244802621354 42.39786237541742, -71.13184296350248 42.39781980184065, -71.13137188373499 42.39778366382424, -71.13081059931021 42.397750884115496, -71.13042195919404 42.397773345279234, -71.12999863982603 42.397749703262384, -71.12962339896866 42.39769674327822, -71.12937550799276 42.39770799158363, -71.12924952638198 42.39771359525611, -71.12911128522458 42.397732714915435, -71.1290137550397 42.39774145592536, -71.12892434862047 42.39774116766429, -71.12874973534379 42.397731549097614, -71.12831313673098 42.397706074400524, -71.12786030406846 42.397677499646946, -71.12772628566294 42.39767102925648, -71.12758830114532 42.39764651742646, -71.12744843159587 42.39759636984381, -71.12725783134204 42.39753552060619, -71.12703068269451 42.39747606183341, -71.12686820429843 42.39746801640823, -71.12674501986312 42.397476452786016, -71.126630305222 42.3974800046518, -71.1265113794999 42.39747569473503, -71.1264021353428 42.39745566524323, -71.12610924410544 42.397420056570546, -71.1257162971245 42.39742588630812, -71.12526890089703 42.39740505726632, -71.12506222298725 42.397408801998985, -71.12488932230029 42.397379096654475, -71.12468475206424 42.397314685211384, -71.12407706270947 42.397205024888436, -71.1230303669044 42.39695979457239, -71.12270768101867 42.39689877941101, -71.12220885631861 42.39677434630636, -71.12203445485403 42.39669894317428, -71.1219307765946 42.396658676561685, -71.12138912350412 42.396533934526076, -71.1210777577195 42.39649965170139, -71.12025478823168 42.396281667536115, -71.12006139125297 42.396219809234736, -71.11925612524712 42.395997541584514, -71.11788584856384 42.39567619464555, -71.11714277947546 42.395499515669755, -71.11696023457002 42.39544287707622, -71.11648681683428 42.39529941268411, -71.11626631796251 42.395268854823414, -71.11616393555528 42.39526309041801, -71.11595084633143 42.39521719250734, -71.11580121098987 42.39516246868547, -71.11570379403325 42.395142261827594, -71.1155417482097 42.395123645772486, -71.11169046322928 42.3941827099137, -71.1115004627953 42.394163728841434, -71.11144842428295 42.394155832038784, -71.11132257208595 42.394123945502955, -71.11112608117483 42.39405918639055))",,Multi-Use,Linear Park,5,0,,,8263.47388385
0,"MULTILINESTRING ((-71.11112608117483 42.39405918639055, -71.11051614193109 42.393900288449345, -71.1098012131941 42.39372378315337, -71.10883446769158 42.39351244960389, -71.10832538768166 42.39339607789876, -71.10806783930401 42.393361232916135, -71.10783322977868 42.39332222081498, -71.10758167413317 42.3932449359543, -71.10728461120858 42.3931165440128, -71.10705013386365 42.393056300294624, -71.10678118547354 42.39301292233487, -71.10654665614774 42.392961169423515, -71.1064211440557 42.392880067339334, -71.10629557940717 42.39280745695108))",Community Path,,,0,5,,,1391.98011779
0,"MULTILINESTRING ((-71.14095564720104 42.38709476986027, -71.14096383211584 42.3871331024925, -71.1409767581166 42.38718393539501, -71.1409873033919 42.38723031548826, -71.14098921362907 42.38731763746556, -71.14097797018616 42.387394216560914, -71.14088736779362 42.38768529818285, -71.1407851663782 42.38790683645331, -71.14055073336971 42.38833823895006, -71.1404816092534 42.388444931572465, -71.14036904240956 42.388588039257634, -71.14012957444474 42.388843009494764, -71.13995430310004 42.389017998692985, -71.13907704124055 42.3898349558022, -71.13892220266882 42.390009101956075, -71.13884823122487 42.39012112927462, -71.1388044851355 42.390203862552035, -71.13874234512708 42.3903506941683, -71.1386861164609 42.390518920529665))",New St,,,0,1,,,1423.48376803
0,"MULTILINESTRING ((-71.12461436355633 42.37598616704213, -71.12367689618382 42.37621388044399, -71.12355533262009 42.37624289914415))",Mason St,,,1,0,,,301.062152692
0,"MULTILINESTRING ((-71.12355533262009 42.37624289914415, -71.12343017387109 42.37627278405, -71.1225059687812 42.37649070756349, -71.1221846973649 42.37656360557345))",Mason St,,,1,0,,,388.358716075
1023.00802664039,"MULTILINESTRING ((-71.10013400768703 42.358977238567945, -71.1002532981664 42.35891796943181, -71.10065220699218 42.35872153424907, -71.10315118784821 42.35750086647097))",Albany St,,,6,0,,,976.981903718
